article_id,filename,year,decade,journal,title,doi,coding_basis,Source_Type,Peer_Review,Evidence_Type,Primary_Methodology,Library_Context,Game_Format,Service_Area,Audience,Intended_Outcome,Evidence_Confidence,Service_Conditions_Addressed,Conceptual_Theme,Coding_Confidence
E59DC3FAF0,rousseau2015(E59DC3FAF0).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Metric-wiseness,10.1002/asi.23558,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
369F4D11BE,lee2015(369F4D11BE).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Mining browsing behaviors for objectionable content filtering,10.1002/asi.23217,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
62276350EE,mccain2015(62276350EE).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Mining full‐text journal articles to assess obliteration by incorporation: H erbert A . S imon's concepts of bounded rationality and satisficing in economics, management, and psychology",10.1002/asi.23335,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
8CC326E897,shklovski2015(8CC326E897).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Mobile technologies and the spatiotemporal configurations of institutional practice,10.1002/asi.23321,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,creation_and_making,not_applicable,creativity_and_production|institutional_capacity,,,,low
0A321825BE,huang2015(0A321825BE).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Modeling and analyzing the topicality of art images,10.1002/asi.23281,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,educators,engagement_and_participation,,,,low
7E738EEA60,aranyi2015(7E738EEA60).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Modeling user experience with news websites,10.1002/asi.23348,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
9F307304B8,oh2015(9F307304B8).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Motivations for sharing information and social support in social media: A comparative analysis of F acebook, T witter, D elicious, Y ou T ube, and F lickr",10.1002/asi.23320,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,learning_and_literacy|community_and_inclusion,general_public,learning_and_literacy|engagement_and_participation,,,,low
E7BE368F43,moed2015(E7BE368F43).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Multidimensional assessment of scholarly research impact,10.1002/asi.23314,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,professional_capacity,not_applicable,institutional_capacity,,,,low
85D208E706,robinson2015(85D208E706).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Multisensory, pervasive, immersive: Towards a new generation of documents",10.1002/asi.23328,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
FB37874F9C,martinmartin2015(FB37874F9C).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Nature 's top 100 R e‐revisited,10.1002/asi.23570,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
7E31703981,bornmann2015(7E31703981).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Nature 's top 100 revisited,10.1002/asi.23554,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
0E6827F803,soo2015(0E6827F803).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),On searching misspelled collections,10.1002/asi.23240,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
4CF3B22D3C,vilares2015(4CF3B22D3C).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),On the usefulness of lexical and syntactic processing in polarity classification of T witter messages,10.1002/asi.23284,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,collections_and_access|programming_and_facilitation,not_applicable,learning_and_literacy|institutional_capacity,,,,low
692A9AAD51,vydiswaran2015(692A9AAD51).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Overcoming bias to learn about controversial topics,10.1002/asi.23274,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,learning_and_literacy,not_applicable,discovery_and_advisory|learning_and_literacy,,,,low
945C68EEC5,buckland2015(945C68EEC5).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Paper Knowledge: Toward a Media History of Documents edited by Lisa Gitelman (Ed.). Durham, NC: Duke University Press, 2014. 224 pp. $79.95. (hardcover). (ISBN: 978-0822356578)",10.1002/asi.23492,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy,,,,low
6BB49B9CC5,mcnamara2015(6BB49B9CC5).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Patient portal preferences: Perspectives on imaging information,10.1002/asi.23269,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,equitable_access|creativity_and_production,,,,medium
F7DDD68FFE,huvila2015(F7DDD68FFE).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Patients' perceptions of their medical records from different subject positions,10.1002/asi.23343,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access|community_and_inclusion,not_applicable,learning_and_literacy,,,,low
906E3771B0,jiang2015(906E3771B0).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Perceptions of justice or injustice as determinants of contributor defections from online communities,10.1002/asi.23261,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,community_and_inclusion|creation_and_making|outreach_and_partnerships,not_applicable,learning_and_literacy|belonging_and_community,,,,low
0DC5B25912,cushing2015(0DC5B25912).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Personal Archiving: Preserving Our Digital Heritage edited by Donald Hawkins (Ed.). Medford, NJ: Information Today, Inc., 2013. 320 pp. $49.50 (softbound). (ISBN: 9781573874809).",10.1002/asi.23473,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
C64CFC14CE,liu2015(C64CFC14CE).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Personalizing information retrieval for multi-session tasks: Examining the roles of task stage, task type, and topic knowledge on the interpretation of dwell time as an indicator of document usefulness",10.1002/asi.23160,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,experimental_study,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy,,,,medium
08AFD1C22B,sela2015(08AFD1C22B).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Personalizing news content: An experimental study,10.1002/asi.23167,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,experimental_study,unspecified_library_context,unspecified_game_format,discovery_and_advisory,students,engagement_and_participation,,,,medium
25A3429CEC,zhang2015(25A3429CEC).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Predicting users' domain knowledge in information retrieval using multiple regression analysis of search behaviors,10.1002/asi.23218,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,experimental_study,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy,,,,medium
E96EA773AF,vasalou2015(E96EA773AF).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Privacy as a fuzzy concept: A new conceptualization of privacy for practitioners,10.1002/asi.23220,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,community_and_inclusion,not_applicable,engagement_and_participation,,,,low
36DE8E1752,savolainen2015(36DE8E1752).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Providing informational support in an online discussion group and a Q & A site: The case of travel planning,10.1002/asi.23191,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,institutional_capacity,,,,low
23B30FAC0B,zhang2015(23B30FAC0B).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Quality of health information for consumers on the web: A systematic review of indicators, criteria, tools, and evaluation results",10.1002/asi.23311,abstract_only,peer_reviewed_journal_article,peer_reviewed,evidence_synthesis,evidence_synthesis,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,creativity_and_production,,,,medium
FD67B25570,bando2015(FD67B25570).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Query-biased summary generation assisted by query expansion,10.1002/asi.23222,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
59399AD904,thelwall2015(59399AD904).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"R esearch G ate: Disseminating, communicating, and measuring Scholarship?",10.1002/asi.23236,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,engagement_and_participation,,,,low
AC6D1EDD09,zubiaga2015(AC6D1EDD09).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Real-time classification of Twitter trends,10.1002/asi.23186,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,experimental_study,unspecified_library_context,unspecified_game_format,discovery_and_advisory|outreach_and_partnerships,not_applicable,not_applicable,,,,medium
5B77934EB5,cox2015(5B77934EB5).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Records Management and Information Culture: Tackling the People Problem by Gillian Oliver and Fiorella Foscarini. London, Facet Publishing, UK, 2014. 160 pp. $95.00. (softbound). (ISBN: 978-1856049474)",10.1002/asi.23498,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
B6CE9D4A73,sturges2015(B6CE9D4A73).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Research data sharing: Developing a stakeholder-driven model for journal policies,10.1002/asi.23336,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
7EAC1D0AB8,yan2015(7EAC1D0AB8).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Research dynamics, impact, and dissemination: A topic-level analysis",10.1002/asi.23324,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy,,,,low
6F5D02CF7D,hartley2015(6F5D02CF7D).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Research on tables and graphs in academic articles: Pitfalls and promises,10.1002/asi.23208,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
4EF03D6AA9,stvilia2015(4EF03D6AA9).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Research project tasks, data, and perceptions of data quality in a condensed matter physics community",10.1002/asi.23177,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,community_and_inclusion,not_applicable,discovery_and_advisory|creativity_and_production,,,,medium
194C90D565,jana2015(194C90D565).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),S ister N ivedita's influence on J. C . B ose's writings,10.1002/asi.23221,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,engagement_and_participation,,,,low
F2F4B2C5AB,kelty2015(F2F4B2C5AB).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Seven dimensions of contemporary participation disentangled,10.1002/asi.23202,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,engagement_and_participation|creativity_and_production,,,,low
33FEC184AD,clarke2015(33FEC184AD).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Smartphone-based public health information systems: Anonymity, privacy and intervention",10.1002/asi.23356,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access|cultural_heritage_and_research,not_applicable,cultural_stewardship_and_preservation,,,,low
59F7A7CC07,garcia2015(59F7A7CC07).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Social impact of scholarly articles in a citation network,10.1002/asi.23156,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
55B8EAF02F,malesios2015(55B8EAF02F).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Some variations on the standard theoretical models for the h-index: A comparative analysis,10.1002/asi.23410,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
1B80596903,marino2015(1B80596903).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Speaking Code: Coding as Aesthetic and Political Expression by Geoff Cox and Alex McLean. Cambridge, MA: MIT Press, 2012. 168 pp. $30.00 (hardcover). ISBN 9780262018364.",10.1002/asi.23362,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
9606EE2BDD,luo2015(9606EE2BDD).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Structuring T weets for improving T witter search,10.1002/asi.23332,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,experimental_study,unspecified_library_context,unspecified_game_format,learning_and_literacy,not_applicable,learning_and_literacy,,,,medium
1896165DFD,wolf2015(1896165DFD).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Struggling for space and finding my place: An interactionist perspective on everyday use of biomedical information,10.1002/asi.23178,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,qualitative_study,unspecified_library_context,unspecified_game_format,discovery_and_advisory,families,learning_and_literacy,,,,medium
16F94FA438,lariviere2015(16F94FA438).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Team size matters: Collaboration and scientific impact since 1900,10.1002/asi.23266,abstract_only,peer_reviewed_journal_article,peer_reviewed,content_or_artifact_analysis,historical_analysis,unspecified_library_context,unspecified_game_format,outreach_and_partnerships,not_applicable,belonging_and_community,,,,medium
808F209B67,brown2015(808F209B67).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Technology adoption decisions in the household: A seven-model comparison,10.1002/asi.23305,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
1F8A95292A,mutz2015(1F8A95292A).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Testing for the fairness and predictive validity of research funding decisions: A multilevel multiple imputation for missing data approach using ex‐ante and ex‐post peer evaluation data from the A ustrian science fund,10.1002/asi.23315,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,creation_and_making,not_applicable,creativity_and_production,,,,low
3D3358202D,riviera2015(3D3358202D).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Testing the strength of the normative approach in citation theory through relational bibliometrics: The case of italian sociology,10.1002/asi.23248,abstract_only,peer_reviewed_journal_article,peer_reviewed,evidence_synthesis,evidence_synthesis,unspecified_library_context,unspecified_game_format,community_and_inclusion,not_applicable,discovery_and_advisory|belonging_and_community,,,,medium
E20F058AA6,smolinsky2015(E20F058AA6).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Testing theories of preferential attachment in random networks of citations,10.1002/asi.23312,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
E038EF20D7,savoy2015(E038EF20D7).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Text clustering: An application with the State of the Union addresses,10.1002/asi.23283,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
A7B85C44FC,absar2015(A7B85C44FC).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The design and formative evaluation of nonspeech auditory feedback for an information system,10.1002/asi.23282,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,creation_and_making,not_applicable,creativity_and_production,,,,low
468A9BC37C,svenonius2015(468A9BC37C).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"The Discipline of Organizing. Edited by Robert J. Glushko Cambridge, MA: MIT Press, 2013. 559 pp. $40.00 (hardcover) (ISBN: 9780262518505)",10.1002/asi.23341,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
A970C55E35,bates2015(A970C55E35).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"The Discipline of Organizing. Edited by Robert J. Glushko. Cambridge, MA: MIT Press, 2013. 559 pp. $40.00. (Kindle). (ISBN: 978-0-262-51850-5).",10.1002/asi.23298,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
275C335D02,cole2015(275C335D02).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The end game in K uhlthau's ISP M odel: Knowledge construction for grade 8 students researching an inquiry‐based history project,10.1002/asi.23300,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,professional_capacity,students,learning_and_literacy|institutional_capacity,,,,low
4065CD5547,lin2015(4065CD5547).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The impact of image descriptions on user tagging behavior: A study of the nature and functionality of crowdsourced tags,10.1002/asi.23292,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,community_and_inclusion,not_applicable,creativity_and_production|cultural_stewardship_and_preservation,,,,low
C57F5E538B,gray2015(C57F5E538B).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The interacting effects of distributed work arrangements and individual dispositions on willingness to engage in sensemaking behaviors,10.1002/asi.23306,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,outreach_and_partnerships,not_applicable,belonging_and_community,,,,low
277BE60872,lueg2015(277BE60872).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The missing link: Information behavior research and its estranged relationship with embodiment,10.1002/asi.23441,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
DCE392EA7F,hjrland2015(DCE392EA7F).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The phrase “information storage and retrieval” (IS&R): An historical note,10.1002/asi.23226,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
6FA397A68E,garcia2015(6FA397A68E).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The principal-agent problem in peer review,10.1002/asi.23169,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy|engagement_and_participation,,,,low
7D61D1D2AD,jiang2015(7D61D1D2AD).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"The roles of sharing, transfer, and public funding in nanotechnology knowledge-diffusion networks",10.1002/asi.23223,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy,,,,low
5D49850357,cronin2015(5D49850357).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The ties that (no longer) bind,10.1002/asi.23683,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
BA8287D6AE,choi2015(BA8287D6AE).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The triple helix and international collaboration in science,10.1002/asi.23165,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,outreach_and_partnerships,not_applicable,learning_and_literacy|engagement_and_participation|belonging_and_community|creativity_and_production,,,,low
8D2D47C972,trace2015(8D2D47C972).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The value and complexity of collection arrangement for evidentiary work,10.1002/asi.23295,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,cultural_heritage_institution,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
DED07BB22B,tang2015(DED07BB22B).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The value of user feedback: Healthcare professionals' comments to the health information provider,10.1002/asi.23174,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,creativity_and_production,,,,low
9C45C9B088,abramo2015(9C45C9B088).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"The VQR , I taly's second national research assessment: Methodological failures and ranking distortions",10.1002/asi.23323,abstract_only,peer_reviewed_journal_article,peer_reviewed,evidence_synthesis,evidence_synthesis,unspecified_library_context,unspecified_game_format,professional_capacity,not_applicable,creativity_and_production|institutional_capacity,,,,medium
E98CEC7A4E,cronin2015(E98CEC7A4E).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),The writing on the wall,10.1002/asi.23513,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
70C48F2ADD,jarrahi2015(70C48F2ADD).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Theorizing on the take-up of social technologies, organizational policies and norms, and consultants' knowledge-sharing practices",10.1002/asi.23161,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy,,,,low
35CE807D7C,kless2015(35CE807D7C).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Thesaurus and ontology structure: Formal and pragmatic differences and similarities,10.1002/asi.23268,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
9BAA72ACBA,chang2015(9BAA72ACBA).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Threshold effects of the patent H-index in the relationship between patent citations and market value,10.1002/asi.23354,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
0FF31D9049,rijcke2015(0FF31D9049).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),To intervene or not to intervene; is that the question? On the role of scientometrics in research evaluation,10.1002/asi.23382,abstract_only,peer_reviewed_journal_article,peer_reviewed,evidence_synthesis,evidence_synthesis,unspecified_library_context,unspecified_game_format,community_and_inclusion,not_applicable,creativity_and_production,,,,medium
41319DD3FC,li2015(41319DD3FC).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Topic‐level opinion influence model ( TOIM ): An investigation using tencent microblogging,10.1002/asi.23350,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
BEBB80E104,weinberger2015(BEBB80E104).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Towards a framework for untangling complexity: The interprofessional decision-making model for the complex patient,10.1002/asi.23176,abstract_only,peer_reviewed_journal_article,peer_reviewed,implementation_case,case_or_design_study,unspecified_library_context,unspecified_game_format,creation_and_making|professional_capacity,not_applicable,creativity_and_production|institutional_capacity,,,,medium
2B83F15FBC,kong2015(2B83F15FBC).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Towards the prediction problems of bursting hashtags on T witter,10.1002/asi.23342,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,learning_and_literacy,not_applicable,learning_and_literacy,,,,low
A5BE5E70EC,beheshti2015(A5BE5E70EC).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Tracking middle school students' information behavior via K uhlthau's ISP Model:Temporality,10.1002/asi.23230,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,students|educators,learning_and_literacy,,,,low
8CE4015F12,rubin2015(8CE4015F12).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Truth and deception at the rhetorical structure level,10.1002/asi.23216,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,wellness_and_resilience,,,,low
CE08BD4F3E,vasalou2015(CE08BD4F3E).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Understanding engagement with the privacy domain through design research,10.1002/asi.23260,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study|implementation_case,participatory_design,unspecified_library_context,unspecified_game_format,community_and_inclusion,not_applicable,learning_and_literacy|engagement_and_participation|creativity_and_production,,,,medium
CFA414081C,skouvig2015(CFA414081C).md,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Understanding information history from a genre-theoretical perspective,10.1002/asi.23313,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
