article_id,year,decade,journal,title
AADBEBE644,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),In memoriam: Anthony Debons (1916–2013)
EEC3C1221D,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"In search of a network theory of innovations: Relations, positions, and perspectives"
ADE716DF0D,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"In-text author citation analysis: Feasibility, benefits, and limitations"
6A28E1810D,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Increase in numbers and proportions of review articles in Tropical Medicine, Infectious Diseases, and oncology"
023323B237,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Information and ontologies: Challenges in scaling knowledge for development
55A5945CDA,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Information behavior and HIV testing intentions among young men at risk for HIV / AIDS
63783735B9,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Informational support exchanges using different computer-mediated communication formats in a social media alcoholism community
3A18710B77,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Informetric explanation of some Leiden Ranking graphs
7EB25EE48E,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Interdisciplinarity at the journal and specialty level: The changing knowledge bases of the journal cognitive science
E1B70695EA,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),International coauthorship relations in the S ocial S ciences C itation I ndex: Is internationalization leading the Network?
DD9264D83C,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Investigating the behavior of visually impaired users for multi-session search tasks
3C85C38306,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Is there currently a scientific revolution in Scientometrics?
64179B33EE,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Jumping between context and users: A difficulty in tracing information practices
FC1EB15ED8,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Knowledge creation and the concept of a human being: A phenomenological approach
6B9EACA9AF,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Learning to expand queries using entities
5025FBAA92,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Linking information through function
ABAC7E8D26,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Lois Lunin
2A8BF6170A,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),M endeley readership altmetrics for the social sciences and humanities: Research evaluation and knowledge flows
EB584C4861,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),M icrosoft academic search and G oogle scholar citations: Comparative analysis of author profiles
B7C2204B81,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Making design researchers' information sharing visible through material objects
09C96025C3,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Managing scientific data as public assets: Data sharing practices and policies among full-time government employees
D320448B28,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Managing the data commons: Controlled sharing of scholarly data
E67EE8B34B,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Mapping the asymmetrical citation relationships between journals by h-plots
5FEE6D4F75,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Measures for impact, consistency, and the h- and g-indices"
2FB80ECC2A,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Measuring direct and indirect authorial influence in historical corpora
2F28F41C72,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Measuring excellence in R ussia: Highly cited papers, leading institutions, patterns of national and international collaboration"
84B8C49533,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Meta-life
D353AE1E92,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Metadata quality in digital repositories: Empirical results from the cross-domain transfer of a quality assurance process
2127BB029E,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Modeling users' web search behavior and their cognitive styles
71D6048EF0,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Mutual redundancies in interhuman communication systems: Steps toward a calculus of processing meaning
5746E3D82B,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Networked: The New Social Operating System by Lee Rainie and Barry Wellman. Cambridge, MA: The MIT Press. 2012. 376 pp. $29.95 (hardcover). ISBN: 978-0262017190."
ACFF3E76ED,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Norming the information society
39199F4A19,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"On Computing: The Fourth Great Scientific Domain by P.S. Rosenbloom. Cambridge, MA: MIT Press. 2013. 307 pp. $35.00 (ISBN 978-0-262-01832-6)"
7B10CAF07C,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),On scientific misconduct
9A109D14BF,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),On the function of university rankings
C0A43D0A34,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),On the problems of dealing with bibliometric data
B28FA70BD6,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Ontological realism and classification: Structures and concepts in the G ene O ntology
9AC66C047B,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Open access subject repositories: An overview
20AB4FF269,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Open-access repositories worldwide, 2005–2012: Past growth, current characteristics, and future possibilities"
38A531922B,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Parallel worlds of citable documents and others: Inflated commissioned opinion articles enhance scientometric indicators
975B0820DC,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Patent citation analysis: Calculating science linkage based on citing motivation
B84CA04DFA,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Patent overlay mapping: Visualizing technological distance
991A6C3BDD,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Patterns of connections and movements in dual-map overlays: A new method of publication portfolio analysis
92EE9B93E2,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Powering Search: The Role of Thesauri in New Information Environments by Ali Shiri. Medford, NJ: Published on behalf of the American Society for Information Science and Technology by Information Today, 2012. Xv, 318 pp. (ASIST Monograph Series) $47.60 ASIST members; $59.50 Nonmembers. (ISBN: 978-1-57387-454-0)"
D635ABDE76,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Privacy and security issues for mobile health platforms
F0CCC31A14,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Productivity and influence in bioinformatics: A bibliometric analysis using PubMed central
09454A4717,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Profiling social networks to provide useful and privacy-preserving web search
227D6F2778,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Quantity, quality, and consistency as bibliometric indicators"
F146362790,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Query recommendation in the information domain of children
4DE80C866A,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Query-performance prediction for effective query routing in domain-specific repositories
ED7CF58793,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Ranking methods for entity-oriented semantic web search
120952B42C,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Ranking top economics and finance journals using M icrosoft academic search versus G oogle scholar: How does the new publish or perish option compare?
6B06798AE7,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Relevance judgments of mobile commercial information
6E756F714D,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Scholar metadata and knowledge generation with human and artificial intelligence
B96F832E38,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Scientific journals in Brazil and Spain: Alternative publishing models
877D690FDD,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Searching for specific health‐related information in M edline P lus: Behavioral patterns and user experience
73F6887DA8,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Self-training author name disambiguation for information scarce scenarios
FFBB10F39B,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Shared files: The retrieval perspective
E0F1F425C7,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Solo versus collaborative writing: Discrepancies in the use of tables and graphs in academic articles
4DA26C65D0,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Students' group work strategies in source-based writing assignments
94F71BA46B,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Subject matter categorization of tags applied to digital images from art museums
9B2728BF69,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Summa Technologiae by Stanislaw Lem. Minneapolis, MN: University of Minnesota Press, 2013. 448 pp. $34.95 (hardcover) (ISBN 978-0816675760)"
032BE5F7A5,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Supervised learning models to predict firm performance with annual reports: An empirical study
9B7B69CB3E,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),T witter users' interest in asteroid 2012 DA 14 mirrored the asteroid's trajectory during its E arth flyby
0DF93353AB,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Teacher P ersonal information management ( PIM ) practices: Finding, keeping, and R e‐ F inding information"
525A138031,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Technological information inequality as an incessantly moving target: The redistribution of information and communication capacities between 1986 and 2010
68F0B99CDF,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Technologies of Choice: ICTs, Development, and the Capabilities Approach by Dorothea Kleine. Cambridge, MA: MIT Press, 2013. 264 pp. $34.00 (hardcover) £23.95 (short) (ISBN 9780262018203)."
76E9717C04,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Terminology registries for knowledge organization systems: Functionality, use, and attributes"
29DBE9EF29,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Text mining self-disclosing health information for public health service
79829D7BFB,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The classification of financial products
F4C2767B88,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The communicative ecology of W eb 2.0 at work: Social networking in the workspace
5EB9056549,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The corporate information agency: Do competitive intelligence practitioners utilize It?
149942C533,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The effect on citation inequality of differences in citation practices at the web of science subject category level
91C4279038,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The effects of information privacy concerns on digitizing personal health records
3B86A16042,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The evolution of social ties online: A longitudinal study in a massively multiplayer online game
B59A1F0A96,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"The Fight Over Digital Rights: The Politics of Copyright and Technology by Bill D. Herman. Cambridge, MA: Cambridge University Press, 2013. 243 pp. $95.00. (hardcover) (ISBN 978-1-107-01597-5)."
A44BE23A51,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The G oogle scholar experiment: How to index false papers and manipulate bibliometric indicators
3ABD7A5398,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The greater scattering phenomenon beyond B radford's law in patent citation
C194D6DC38,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The influence of geospatial factors on democracy: Its representation on web interface design
613F33C5C9,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"The information journey of marketing professionals: Incorporating work task-driven information seeking, information judgments, information use, and information sharing"
5F9F17358F,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The kiss of death? The effect of being cited in a review on subsequent citations
DE6E56E5F7,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The knowledge base and research front of information science 2006–2010: An author cocitation and bibliographic coupling analysis
E7C098A388,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The news is American but our memories are … C hinese?
5C3C575F05,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The reception of publications by scientists in the early days of modern science
9B304BE8CE,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The role of media-embedded heuristics in achieving online readership popularity
4FED4B3B94,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The social circles behind scientific references: Relationships between citing and cited authors in chemistry publications
BDB63552F4,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The wisdom of citing scientists
66B395D5D2,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The zen of multidisciplinary team recommendation
18D2AA0E1B,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The zynergy-index and the formula for the h-index
329ADB51CD,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),The “academic trace” of the performance matrix: A mathematical synthesis of the h-index and the integrated impact indicator (I3)
5DC879315D,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"Theories of Information, Communication and Knowledge: A Multidisciplinary Approach edited by Fidelia Ibekwe-SanJuan and Thomas M. Dousa (Eds.). London, UK: Springer, 2014. 380 pp. $179.00 (hardcover) (ISBN 978-94-007-6973-1)"
15818B5AA0,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Toward a model of emotions and mood in the online information search process
F9B9AF2AFC,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Towards a comprehensive model of the cognitive process and mechanisms of individual sensemaking
EEA9B33C6A,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Tweeting biomedicine: An analysis of tweets and citations in the biomedical literature
951DD47224,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Understanding information and communication technology behavioral intention to use: Applying the UTAUT model to social networking site adoption by young people in a least developed country
38BED5548D,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Understanding the retrieval effectiveness of collaborative tags and author keywords in different retrieval environments: An experimental study on medical collections
B0CC240718,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"User engagement in online N ews: Under the scope of sentiment, interest, affect, and gaze"
2E4505D541,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Using internet groups in situations of information poverty: Topics and information needs
2B8F09239C,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Valuable words: The price dynamics of internet domain names
87A3CA8B49,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Visual representation of information as communicative practice
C95F022948,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Web search volume as a predictor of academic fame: An exploration of Google trends
E2A1F2DDD2,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),What influences online deliberation? A wikipedia study
877D7DEAE5,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),What kind of knowledge is in Wikipedia? Unsupervised extraction of properties for similar concepts
D3CD90EC15,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),What proportion of excellent papers makes an institution one of the best worldwide? Specifying thresholds for the interpretation of the results of the SCI mago Institutions Ranking and the Leiden Ranking
DFE5CB8BBE,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),When complexity becomes interesting
654515331A,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Where your photo is taken: Geolocation prediction for social images
E0993D0586,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Wikipedia in the eyes of its beholders: A systematic review of scholarly research on Wikipedia readers and readership
4218D8C806,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),Withdrawal: ‘A new type of misconduct in the field of the physical sciences: The case of the pseudonyms used by I. Ciufolini to anonymously criticize other people's works on arXiv’ by L. Iorio
9B5739F994,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),WL ‐index: Leveraging citation mention number to quantify an individual's scientific impact
D184E7FA28,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),"“Backstage” solidarity in S panish‐ and E nglish‐written medical research papers: Publication context and the acknowledgment paratext. Journal of the american society for information science and technology 60(2) 2009, 307–317. DOI: 10.1002/asi.20981"
BDC779579C,2014,2010s,Journal of the Association for Information Science and Technology (JASIST),“Making my own luck”: Serendipity strategies and how to support them in digital information environments
460BD7B876,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A classifier to determine which W ikipedia biographies will be accepted
D6C9A206DC,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A comparison between the g-index and the h-index based on concentration
79529EE9DB,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A complete assessment of tagging quality: A consolidated methodology
E3D9E0FA3C,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A fast method based on multiple clustering for name disambiguation in bibliographic citations
93D766FF49,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A lead-lag analysis of the topic evolution patterns for preprints and publications
8910A57F55,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A new approach to measure the scientific strengths of territories
2BDA027655,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A new index to use in conjunction with the h-index to account for an author's relative contribution to publications with high impact
611CA45D4C,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A new term-weighting scheme for text classification using the odds of positive and negative class probabilities
1B83749755,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A novel approach to citation normalization: A similarity-based method for creating reference sets
CC0FB388AB,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A patento-scientometric approach to venture capital investment prioritization
57845F6AFC,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A profile-boosted research analytics framework to recommend journals for manuscripts
3D5222EA99,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A study of research collaboration in the pre-web and post-web stages: A coauthorship analysis of the information systems discipline
1E1F223A4D,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A study of social interaction during mobile information seeking
A41CF4D17B,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A study of the role of visual information in supporting ideation in graphic design
CFF52C83C5,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A taxonomy of antecedents to user adoption of health information systems: A synthesis of thirty years of research
6819A6E12C,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A variant of the h ‐index to measure recent performance
8B58F491EB,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),A visual XML dataspace approach for satisfying ad hoc information needs
E1D0186695,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Adaptive Interaction: A Utility Maximization Approach to Understanding Human Interaction with Technology by Stephen J. Payne and Andrew Howes. San Rafael, CA: Morgan & Claypool Publishers, 2013. 111 pp. Paperback. $35.00USD. (ISBN: 978-1628458387)."
59BAD587E2,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Adverse selection of reviewers
CAD988D8ED,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),An automatic approach to weighted subject indexing—an empirical study in the biomedical domain
8B44258E3B,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),An automatic method for extracting citations from Google Books
50BAD52440,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Analysis of biomedical and health queries: Lessons learned from TREC† and CLEF‡ evaluation benchmarks
83CEC04816,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Analyzing the interaction patterns in a faceted search interface
A93B809AC5,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Applying knowledge flow mining to group recommendation methods for task-based groups
2871712259,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Are relations in thesauri “context-free, definitional, and true in all possible worlds”?"
51D7824E85,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Are scholarly articles disproportionately read in their own country? An analysis of mendeley readers
1A51E8BC3F,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Argue, observe, assess: Measuring disciplinary identities and differences through socio-epistemic discourse"
6CE6139830,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Assessment of journal similarity based on citing discipline analysis
F58B06B1CE,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Bias and effort in peer review
1A3ED8E359,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Bibliometric evolution: Is the journal of the association for information science and technology transforming into a specialty Journal?
F297C6250D,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Big data and its epistemology
888B28A111,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Big data, bigger dilemmas: A critical review"
24B38B793C,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),BRICS countries and scientific excellence: A bibliometric analysis of most frequently cited papers
2307EE9419,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Can we rank scholarly book publishers? A bibliometric experiment with the field of history
1477199CAE,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Capturing Collabportunities : A method to evaluate collaboration opportunities in information search using pseudocollaboration
56E57D2471,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Classical databases and knowledge organization: A case for boolean retrieval and human decision-making during searches
1643635CD6,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Classifying scientific disciplines in S lovenia: A study of the evolution of collaboration structures
BA619617A9,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Clusterization and mapping of waste recycling science. Evolution of research from 2002 to 2012
09C4A5626F,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Coauthorship networks: A directed network approach considering the order and number of coauthors
95B6DE74DC,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Combining lexical and statistical translation evidence for cross-language information retrieval
B698C99DDC,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Complementary QA network analysis for QA retrieval in social question-answering websites
6B3B835F12,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Complex tasks and simple solutions: The use of heuristics in the evaluation of research
26BB78630D,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Conferences versus journals in computer science
C6E03A8B0D,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Conflicts in the Knowledge Society: The Contentious Politics of Intellectual Property by Sebastian Haunss. Cambridge, UK: Cambridge University Press, 2013. 296 pp. Hardcover. $120USD. (ISBN: 978-1107036420)."
4F91157EF5,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Constructing an inter-post similarity measure to differentiate the psychological stages in offensive chats
44E2FF4A6F,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Contextualizing the information-seeking behavior of software engineers
DD407875A0,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Correlations between user voting data, budget, and box office for films in the internet movie database"
E4A34812FC,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Cross-language person-entity linking from 20 languages
17129766F2,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Crowd science: It is not just a matter of time (or funding)
A090EBB27A,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),D ata P ractices and C uration V ocabulary ( DPCV ocab): An empirically derived framework of scientific data practices and curatorial processes
43149EBC55,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Data journals: A survey
6932FC6692,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Data mining from web search queries: A comparison of google trends and baidu index
CBEAB44501,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Data, censorship, and politics: Analyzing the restricted flow of information in federal scientific policy development"
8D43D43702,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Developing a bottom-up, user-based method of web register classification"
2B047306F1,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Differences in citation impact across countries
9D57008984,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Digital Labor: The Internet as Playground and Factory. Edited by Trebor Scholz. New York: Routledge, 2012. 272 pp. $37.95 (paperback). (ISBN: 978-0-415-89695-5)"
37B4BFE5AF,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Digital Methods by Richard Rogers. Cambridge, MA: MIT Press, 2013. 280 pp. $40.00 (hardcover). (ISBN 9780262018838)"
6C98CAB721,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Distribution of women and men among highly cited scientists
14864E501F,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Do open access data files represent an academic Risk?
2C2EC4531B,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Do researchers provide public or institutional E-mail accounts as correspondence E-mails in scientific articles?
0FB4005319,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Do “altmetrics” correlate with citations? Extensive comparison of altmetric indicators with citations from a multidisciplinary perspective
A6146542EF,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Does research output cause economic growth or vice versa? Evidence from 34 OECD countries
AAFBB99E51,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Domain-independent search expertise: A description of procedural knowledge gained during guided instruction
BCEAF60684,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Effect of web page menu orientation on retrieving information by people with learning disabilities
B4DE0220B1,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Effects of anchoring process under preference stabilities for interactive movie recommendations
FF55C9A369,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Effects of domain on measures of semantic relatedness
739CC79183,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Effects of ego involvement and social norms on individuals' uploading intention on W ikipedia: A comparative study between the U nited S tates and S outh K orea
FF8CC98430,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Egghe's g ‐index is not a proper concentration measure
7BEB751091,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Empirical evaluation of metadata for video games and interactive media
E9044283C9,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Engaging and maintaining a sense of being informed: Understanding the tasks motivating twitter search
14C5E25C7F,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Evaluating a search interface for visually impaired searchers
2D6DD73611,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Evaluating the retrieval effectiveness of web search engines using a representative query sample
96DD668B81,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Explicit search result diversification using score and rank aggregation methods
CC1E920629,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Exploiting named entities for bilingual news clustering
206822172D,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Exploring the knowledge development process of E nglish language learners at a high school: How do E nglish language proficiency and the nature of research task influence student Learning?
B8A6EA22AD,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Eye-tracking analysis of user behavior and performance in web search on large and small screens
46F4DD785F,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),F acebook apps and tagging: The trade‐off between personal privacy and engaging with friends
607C4B3F5E,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Factors affecting citation rates of research articles
E500937C64,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Factors affecting rocchio-based pseudorelevance feedback in image retrieval
D12CBC7E41,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Filing, piling, and everything in between: The dynamics of E-mail inbox management"
527ADC4FFF,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),From cyberbullying to well-being: A narrative-based participatory approach to values-oriented design for social media
E2C7690ACB,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Generating descriptive multi-document summaries of geo-located entities using entity type models
C6AFB13E35,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Growth rates of modern science: A bibliometric analysis based on the number of publications and cited references
E1DCA1C5A2,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Harnessing collective IT resources for sustainability: Insights from the green leadership strategy of China mobile
B76B0857EF,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),How are icons processed by the brain? Neuroimaging measures of four types of visual stimuli used in information systems
F9D9DB1C1E,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),How are people enticed to disclose personal information despite privacy concerns in social network sites? The calculus between benefit and cost
21F561951A,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),How everyday language can and will boost effective information retrieval
5EE7F951C1,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),How is research blogged? A content analysis approach
7EE872A5CF,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),How much hybridization does machine translation Need?
476405FCC3,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),How online social interactions influence customer information contribution behavior in online social shopping communities: A social learning theory perspective
CA6239E74D,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"How well does a university perform in comparison with its peers? The use of odds, and odds ratios, for the comparison of institutional citation impact using the L eiden R ankings"
F4DAABFF5D,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Human rights as a topic and guide for LIS research and practice
A1BA65DE36,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Hyperlinks embedded in twitter as a proxy for total external in-links to international university websites
5E9FEFD8DE,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),I nternet information triangulation: Design theory and prototype evaluation
07366ABBCE,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Identifying ISI ‐indexed articles by their lexical usage: A text analysis approach
